EBI_sum,EDI_total,I felt at one with the universe.,I felt a sense of union with others.,I experienced a decrease in my sense of self-importance.,"I experienced a disintegration of my ""self"" or ego.",I felt far less absorbed by my own issues and concerns.,I lost all sense of ego.,all notion of self and identity dissolved away.,...9,...10,Total...11,...12,Total...13,CEQ_Total,MEQ_Total,ASC_Unity,ASC_Spiritual,ASC_Bliss,ASC_Insight,ASC_Disembodiment,ASC_Imp Contr Cogn,ASC_Anxiety,ASC_Complex im,ASC_Elem im,ASC_Aud-Vis,ASC_Changed Meaning
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,50,72,89,50,52,81,47,59,NA,NA,62.5,NA,62.5,7.6923076923076925,60.666666666666664,70.8,62.666666666666664,68,58.333333333333336,14.333333333333334,18.285714285714285,0,86.33333333333333,89.33333333333333,88,50
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,0,0,100,100,50,100,50,50,NA,NA,56.25,NA,56.25,11.538461538461538,58.666666666666664,20,15.666666666666666,99.66666666666667,100,35,18.428571428571427,12.166666666666666,84,38.666666666666664,74.33333333333333,82.33333333333333
415,80,85,90,90,90,81,85,40,NA,NA,80.125,NA,80.125,1.5384615384615385,74.66666666666667,75,90,56.666666666666664,81.66666666666667,20,0.8571428571428571,0,61.666666666666664,51.666666666666664,53.333333333333336,71.66666666666667
550,80,80,100,40,43,48,19,19,NA,NA,53.625,NA,53.625,73.84615384615384,90.66666666666667,59.6,66.66666666666667,100,59.666666666666664,63.666666666666664,27.285714285714285,71.83333333333333,30,70,69.33333333333333,57.333333333333336
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,5,16,42,57,1,51,0,4,NA,NA,22,NA,22,20,32.666666666666664,23.8,32.333333333333336,22.666666666666668,34.333333333333336,4.333333333333333,4.285714285714286,24,27.333333333333332,74,50.666666666666664,52.666666666666664
430,50,30,90,0,10,75,5,0,NA,NA,32.5,NA,32.5,2.3076923076923075,72,70,16.666666666666668,83.33333333333333,55,16.666666666666668,0,0,33.333333333333336,25,20,41.666666666666664
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0,30,60,0,0,61,0,0,NA,NA,18.875,NA,18.875,13.076923076923077,53.333333333333336,31.2,33.333333333333336,37.666666666666664,33.666666666666664,0,0,4.333333333333333,12,100,33.666666666666664,40.666666666666664
79,28,0,0,0,10,0,0,0,NA,NA,4.75,NA,4.75,33.84615384615385,30.666666666666668,7.2,19.333333333333332,10,21,47,32.42857142857143,36.333333333333336,55.666666666666664,58.333333333333336,55.666666666666664,54
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,0,70,0,75,20,95,20,0,NA,NA,35,NA,35,21.53846153846154,54.666666666666664,41.2,20.333333333333332,43.333333333333336,41.666666666666664,6.666666666666667,20.714285714285715,24.166666666666668,0,5.666666666666667,0,71.66666666666667
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,85,95,75,90,97,45,100,80,NA,NA,83.375,NA,83.375,33.07692307692308,69.33333333333333,60,60,86.66666666666667,35.666666666666664,69.66666666666667,53.42857142857143,36.833333333333336,65,91.66666666666667,28.333333333333332,51.666666666666664
557,100,100,97,69,86,100,100,69,NA,NA,90.125,NA,90.125,14.615384615384615,96,100,100,100,84.33333333333333,58,18.714285714285715,2,58.333333333333336,26.666666666666668,36.666666666666664,29.333333333333332
340,50,15,10,10,40,0,0,0,NA,NA,15.625,NA,15.625,13.846153846153847,43.333333333333336,40.2,38.333333333333336,36.666666666666664,51.666666666666664,75.33333333333333,10,25,66.66666666666667,100,100,70
445,50,25,0,90,85,10,50,60,NA,NA,46.25,NA,46.25,29.23076923076923,54.666666666666664,50,11.666666666666666,5,26.666666666666668,23.333333333333332,51.42857142857143,6.666666666666667,8.333333333333334,78.33333333333333,8.333333333333334,8.333333333333334
505,61,67,75,94,65,69,55,64,NA,NA,68.75,NA,68.75,33.84615384615385,79.33333333333333,93.8,95.33333333333333,92.33333333333333,78.33333333333333,52.666666666666664,54,41.666666666666664,90,100,100,88.66666666666667
491,94,50,24,3,80,0,72,17,NA,NA,42.5,NA,42.5,26.923076923076923,68.66666666666667,45.2,98,55.333333333333336,80.33333333333333,0,28.714285714285715,9.333333333333334,73.33333333333333,0.3333333333333333,8.333333333333334,12.333333333333334
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,32,22,0,28,39,0,0,0,NA,NA,15.125,NA,15.125,18.46153846153846,44,16.6,31.666666666666668,55,24,71.33333333333333,13.714285714285714,18,0,78.66666666666667,27.666666666666668,43
173,15,9,13,39,28,65,14,25,NA,NA,26,NA,26,13.076923076923077,35.333333333333336,29,2,18,87.66666666666667,7,12.571428571428571,17.833333333333332,7,8.333333333333334,4.333333333333333,35.333333333333336
485,60,100,40,0,30,100,0,0,NA,NA,41.25,NA,41.25,16.923076923076923,66,70,66.66666666666667,96.66666666666667,79.33333333333333,13.333333333333334,48.57142857142857,9.166666666666666,96.66666666666667,100,16.666666666666668,95
227,88,48,38,67,85,75,79,51,NA,NA,66.375,NA,66.375,34.61538461538461,60,61.2,42,50.666666666666664,75,44.666666666666664,42.142857142857146,49.833333333333336,91.33333333333333,100,61.666666666666664,67
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,0,4,6,0,0,10,0,0,NA,NA,2.5,NA,2.5,8.461538461538462,23.333333333333332,28.8,18.666666666666668,47.666666666666664,53.666666666666664,28.333333333333332,11,0,40.666666666666664,61.333333333333336,54,39
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,2.3076923076923075,43.333333333333336,10,37.666666666666664,0.3333333333333333,20.333333333333332,0,0,0.16666666666666666,18.333333333333332,54,23.666666666666668,2
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,1.5384615384615385,4.666666666666667,10,16.666666666666668,25.333333333333332,17.333333333333332,0,0,0,38.666666666666664,0,0,0
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,12,19,20,0,12,85,64,25,NA,NA,29.625,NA,29.625,7.6923076923076925,63.333333333333336,18.2,35,56.333333333333336,23,24.333333333333332,3.142857142857143,0,3.3333333333333335,19.333333333333332,13.666666666666666,27.666666666666668
263,70,75,90,90,0,20,50,40,NA,NA,54.375,NA,54.375,64.61538461538461,77.33333333333333,54,34.333333333333336,7,46.666666666666664,40,35,82.5,81,58.333333333333336,96.66666666666667,62.666666666666664
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,45,35,0,65,0,0,NA,NA,18.125,NA,18.125,2.3076923076923075,22,7,3.3333333333333335,3.3333333333333335,3.3333333333333335,0,1.4285714285714286,5,33.333333333333336,100,93.33333333333333,31.666666666666668
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,77,96,76,56,63,48,37,32,NA,NA,60.625,NA,60.625,19.23076923076923,88.66666666666667,78.4,55.333333333333336,74,63,41,5.428571428571429,11.166666666666666,69.66666666666667,69.33333333333333,62.333333333333336,38.666666666666664
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,57,81,90,23,45,96,36,38,NA,NA,58.25,NA,58.25,6.923076923076923,65.33333333333333,76.2,57,65,60.333333333333336,33,26.857142857142858,0,56.333333333333336,47.666666666666664,59.666666666666664,63.333333333333336
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,79,78,85,85,76,80,56,66,NA,NA,75.625,NA,75.625,31.53846153846154,92,41.6,70,69.66666666666667,47.333333333333336,49.666666666666664,37.57142857142857,20,82,66,78,79
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,61,52,56,55,54,41,26,27,NA,NA,46.5,NA,46.5,7.6923076923076925,41.333333333333336,26.2,12.666666666666666,54.666666666666664,42,0,5,1.3333333333333333,31,0,12.333333333333334,43.666666666666664
0,0,0,13,0,0,0,0,0,NA,NA,1.625,NA,1.625,12.307692307692308,13.333333333333334,0,0,0,0,0,0,0,0,6,0,0
250,33,64,48,40,27,38,19,23,NA,NA,36.5,NA,36.5,38.46153846153846,65.33333333333333,50.8,58.666666666666664,58.666666666666664,42.333333333333336,13.666666666666666,29.571428571428573,37.166666666666664,32.333333333333336,71.66666666666667,54,36.666666666666664
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,71,25,19,71,71,64,63,48,NA,NA,54,NA,54,3.076923076923077,34.666666666666664,30.4,21.666666666666668,50.333333333333336,13,2.6666666666666665,12.428571428571429,2.8333333333333335,35.666666666666664,81,55.666666666666664,24
44,0,8,81,33,3,75,3,2,NA,NA,25.625,NA,25.625,8.461538461538462,67.33333333333333,19,30.666666666666668,75,33.333333333333336,33,26.428571428571427,7.333333333333333,26,48.666666666666664,58.666666666666664,64.33333333333333
141,81,48,30,27,63,81,61,61,NA,NA,56.5,NA,56.5,4.615384615384615,66,36.2,50,34.333333333333336,31.666666666666668,0,33.142857142857146,10.833333333333334,7.333333333333333,66.66666666666667,65.33333333333333,57
550,100,100,100,0,100,100,50,50,NA,NA,75,NA,75,14.615384615384615,100,100,83.33333333333333,100,83.33333333333333,33.333333333333336,7.428571428571429,8.5,83.33333333333333,100,100,50.333333333333336
555,79,81,81,46,78,68,71,73,NA,NA,72.125,NA,72.125,10,73.33333333333333,90,46.666666666666664,90,96.33333333333333,65,6.285714285714286,0,100,61.333333333333336,99.66666666666667,51.666666666666664
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,40,0,26,40,0,31,0,0,NA,NA,17.125,NA,17.125,26.153846153846153,48.666666666666664,26.4,28,73.66666666666667,52,18,20.428571428571427,27.833333333333332,56,58.333333333333336,72.33333333333333,58
135,52,57,74,86,44,100,60,27,NA,NA,62.5,NA,62.5,10,42,32.4,60,35,12,14.333333333333334,4.571428571428571,24,0,77,41,50.666666666666664
360,58,50,45,65,40,90,20,5,NA,NA,46.625,NA,46.625,33.84615384615385,42,40,16.666666666666668,41.666666666666664,65,56.666666666666664,52.142857142857146,24.166666666666668,43.333333333333336,73.33333333333333,40,66.66666666666667
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,12,14,15,31,28,59,6,6,NA,NA,21.375,NA,21.375,6.153846153846154,48.666666666666664,16.4,31.333333333333332,32,59.666666666666664,14,5.428571428571429,3,50.666666666666664,85.33333333333333,13,26
88,43,6,8,35,38,16,41,22,NA,NA,26.125,NA,26.125,19.23076923076923,32,13.4,13,18,24.333333333333332,5.666666666666667,24.142857142857142,54.833333333333336,41,65,34.333333333333336,49
417,21,76,79,58,58,67,44,42,NA,NA,55.625,NA,55.625,11.538461538461538,62,74.6,56,83.33333333333333,45.333333333333336,5,1.2857142857142858,1.3333333333333333,70.33333333333333,90.33333333333333,85,43.333333333333336
130,25,35,30,20,20,20,10,10,NA,NA,21.25,NA,21.25,9.23076923076923,50.666666666666664,66,71.66666666666667,78.33333333333333,43.333333333333336,8.333333333333334,17.857142857142858,7.5,36.666666666666664,15,18.333333333333332,63.333333333333336
463,0,0,0,32,1,0,1,0,NA,NA,4.25,NA,4.25,27.692307692307693,14.666666666666666,6,21.666666666666668,0,14,1.3333333333333333,4.857142857142857,0.16666666666666666,8,18,29.666666666666668,17.666666666666668
144,50,51,54,26,32,25,7,0,NA,NA,30.625,NA,30.625,6.923076923076923,49.333333333333336,31.4,51.333333333333336,81.66666666666667,45.333333333333336,65,4.428571428571429,4.833333333333333,49,48.666666666666664,15.666666666666666,76.33333333333333
450,65,80,100,75,65,100,65,60,NA,NA,76.25,NA,76.25,3.8461538461538463,64.66666666666667,65,41.666666666666664,90,66.66666666666667,0,15,0,51.666666666666664,25,41.666666666666664,66.66666666666667
267,28,66,87,87,33,83,7,13,NA,NA,50.5,NA,50.5,17.692307692307693,69.33333333333333,80.8,53.333333333333336,84,75,75.66666666666667,29.571428571428573,34.833333333333336,91.33333333333333,90.33333333333333,93.33333333333333,92.66666666666667
55,29,38,34,14,22,45,3,25,NA,NA,26.25,NA,26.25,12.307692307692308,45.333333333333336,9,4.666666666666667,19,18,46,6.428571428571429,3.3333333333333335,23.333333333333332,7,20.333333333333332,52.666666666666664
600,100,100,100,31,100,83,80,61,NA,NA,81.875,NA,81.875,6.923076923076923,70.66666666666667,80.4,58.333333333333336,100,100,12.666666666666666,1.8571428571428572,0,89.33333333333333,92,67,65.33333333333333
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,63,56,61,29,59,30,60,70,NA,NA,53.5,NA,53.5,47.69230769230769,60,56.2,25,19.666666666666668,44,62.666666666666664,22,22.333333333333332,74.66666666666667,86.66666666666667,62,38.333333333333336
166,0,0,0,0,0,100,0,0,NA,NA,12.5,NA,12.5,12.307692307692308,26,3.8,0,42.666666666666664,34,0,17,2.6666666666666665,0,44.666666666666664,41,10.666666666666666
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,67,20,23,0,68,79,64,22,NA,NA,42.875,NA,42.875,14.615384615384615,49.333333333333336,23.6,50,43.333333333333336,82.66666666666667,1.6666666666666667,27.142857142857142,49.833333333333336,26.666666666666668,53,33.333333333333336,50
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,60,20,70,90,59,50,20,20,NA,NA,48.625,NA,48.625,56.92307692307692,68,47,60,63.333333333333336,96.66666666666667,38.333333333333336,21.571428571428573,54.166666666666664,100,81.66666666666667,93.33333333333333,71.66666666666667
236,10,0,0,82,0,0,0,0,NA,NA,11.5,NA,11.5,44.61538461538461,23.333333333333332,0,22.666666666666668,0,48,17,43.857142857142854,41.5,37.333333333333336,90.66666666666667,37.666666666666664,34.666666666666664
35,0,0,20,10,0,0,0,0,NA,NA,3.75,NA,3.75,18.46153846153846,20,7,21.666666666666668,10,11.666666666666666,0,29.285714285714285,17.5,0,21.666666666666668,0,76.66666666666667
355,63,13,60,27,68,24,17,22,NA,NA,36.75,NA,36.75,13.846153846153847,38,13.6,25,7.666666666666667,42,1.6666666666666667,18.714285714285715,24.833333333333332,66.66666666666667,100,100,53.333333333333336
188,75,20,80,85,75,75,50,15,NA,NA,59.375,NA,59.375,55.38461538461539,58,25.8,76.66666666666667,21.333333333333332,13,66.66666666666667,71.71428571428571,78.5,74.33333333333333,97.33333333333333,47.333333333333336,60.333333333333336
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,14,37,79,70,18,70,20,39,NA,NA,43.375,NA,43.375,1.5384615384615385,35.333333333333336,61,13.666666666666666,41.333333333333336,45.666666666666664,10,0,6.333333333333333,5,32.666666666666664,71,28.333333333333332
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,60,0,0,0,0,69,60,40,NA,NA,28.625,NA,28.625,25.384615384615383,52.666666666666664,40,66.66666666666667,66.66666666666667,100,0,0.2857142857142857,20.833333333333332,100,98,0,0
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,20,100,58,21,0,16,0,0,NA,NA,26.875,NA,26.875,19.23076923076923,66,48.2,50.333333333333336,55.666666666666664,60,6.333333333333333,18.285714285714285,1.6666666666666667,25,21.666666666666668,10.333333333333334,52.333333333333336
0,0,0,0,24,0,14,0,0,NA,NA,4.75,NA,4.75,2.3076923076923075,8,8,16.333333333333332,8.333333333333334,19.666666666666668,0.3333333333333333,2.4285714285714284,2.8333333333333335,17.666666666666668,52.333333333333336,1.3333333333333333,6
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,24.615384615384617,4.666666666666667,0,0,0,0,0,6.428571428571429,7,6.333333333333333,37,21.666666666666668,9.666666666666666
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,84,100,100,100,100,100,85,75,NA,NA,93,NA,93,5.384615384615385,97.33333333333333,100,92.66666666666667,100,95,62,13.714285714285714,0.16666666666666666,100,100,72,83.66666666666667
37,20,29,89,72,24,63,4,3,NA,NA,38,NA,38,16.923076923076923,47.333333333333336,31.2,13.333333333333334,66.66666666666667,21,23.666666666666668,23.285714285714285,6,44,86.66666666666667,40.333333333333336,35
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,12.307692307692308,24.666666666666668,2.4,8.333333333333334,29.666666666666668,11.333333333333334,16.666666666666668,12,1.6666666666666667,33.333333333333336,20,9.333333333333334,2.3333333333333335
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,81,69,57,50,66,51,61,72,NA,NA,63.375,NA,63.375,27.692307692307693,78.66666666666667,69.2,58,83.33333333333333,65.66666666666667,57,13.142857142857142,13,93.33333333333333,93,14.333333333333334,40.333333333333336
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,30,71,72,79,0,67,4,2,NA,NA,40.625,NA,40.625,20.76923076923077,66,39.4,59,61.666666666666664,91.33333333333333,0,20.571428571428573,9.5,81.66666666666667,100,83,81.66666666666667
590,100,85,90,70,100,100,100,80,NA,NA,90.625,NA,90.625,25.384615384615383,88,84,60,81.66666666666667,66.66666666666667,90,35.714285714285715,4.166666666666667,90,100,18.333333333333332,33.333333333333336
114,100,100,90,87,100,100,100,96,NA,NA,96.625,NA,96.625,10.76923076923077,71.33333333333333,77,64.33333333333333,86,92,29.666666666666668,2.7142857142857144,7.166666666666667,61,100,32,60.333333333333336
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,99,99,99,99,99,99,99,0,NA,NA,86.625,NA,86.625,30.76923076923077,74,35,17.333333333333332,27,24.666666666666668,0,14.142857142857142,0,0,0,25.333333333333332,21
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,54.61538461538461,12.666666666666666,0,0,0,0,10,18.285714285714285,57.333333333333336,37.333333333333336,38.666666666666664,0,23.666666666666668
74,71,70,80,50,70,90,65,60,NA,NA,69.5,NA,69.5,11.538461538461538,84,34,30,80,51.333333333333336,26.666666666666668,34.285714285714285,15.666666666666666,53.666666666666664,70,71.66666666666667,70
400,10,0,0,0,0,0,5,5,NA,NA,2.5,NA,2.5,23.076923076923077,27.333333333333332,11,0,0,17.666666666666668,5,1.2857142857142858,4,60,66.66666666666667,1.6666666666666667,80
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0,30,70,60,0,60,0,0,NA,NA,27.5,NA,27.5,15.384615384615385,38.666666666666664,38,41.666666666666664,76.66666666666667,43,5,0,6.833333333333333,6.666666666666667,45,0,50
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
