ID,EBI_sum,EDI_total,ASC_Unity,ASC_Spiritual,ASC_Bliss,ASC_Insight,ASC_Disembodiment,ASC_Imp Contr Cogn,ASC_Anxiety,ASC_Complex im,ASC_Elem im,ASC_Aud-Vis,ASC_Changed Meaning,CEQ_Fear,CEQ_Grief,CEQ_Physical distress,CEQ_Insanity,CEQ_Isolation,CEQ_Death,CEQ_Paranoia,CEQ_Total,MEQ_Mystical,MEQ_PosiMood,MEQ_SpaceTime,MEQ_Ineffability,MEQ_Total
w3qsoRyh2XNdvB4u0tHcGN1wRNDx5ZUJ',29,10.5,68,48.666666666666664,58.333333333333336,71.66666666666667,79.33333333333333,46.285714285714285,34.5,74,75.66666666666667,65,65,12,16.666666666666668,24,0,6.666666666666667,10,0,12.307692307692308,34.666666666666664,50,53.333333333333336,46.666666666666664,42.666666666666664
w71vzIVRi2QQ4n5UH5jteS7JB3QwRZq5',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
w8FZqhOblDMlQNUajRKkCIX9HdKpd1Uh',177,38.625,27.6,32.333333333333336,41,43,16.333333333333332,13.428571428571429,15,17.333333333333332,25.333333333333332,21,51.333333333333336,48,50,4,6.666666666666667,40,0,50,30.76923076923077,53.333333333333336,66.66666666666667,63.333333333333336,66.66666666666667,59.333333333333336
wC6jWfsrXPYLqdzhR0x8d5PFGGkkYgtK',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wU0nSWJ6X8QXXnxmUWqlelGkuLPDKaqf',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wVoz9cLoRVFnR96QVpMARzYmbH9ikykD',212,27.25,48.8,64.66666666666667,49,88.33333333333333,9,22.857142857142858,58.166666666666664,95.33333333333333,97,95,93.33333333333333,56,36.666666666666664,12,66.66666666666667,40,0,0,33.84615384615385,42.666666666666664,66.66666666666667,56.666666666666664,86.66666666666667,54.666666666666664
wbecTEqnXZCAY7C3vMOhWteB8M0wLpwD',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
whBtRUOpua5mRFCGwwPtLsYuhP47TUYc',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
whbUEPFEkCxRFTEqxQHhJGOpbQhnOL7Q',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
whwg0RtNbOSvK3xDAvP4v3CeYnUglDsz',59,8,31,8,5.333333333333333,30.666666666666668,0.3333333333333333,0.42857142857142855,5.166666666666667,29.666666666666668,0,0,4.333333333333333,4,16.666666666666668,4,0,0,0,0,5.384615384615385,12,0,3.3333333333333335,0,6.666666666666667
wnErp9XIHh9kqlThJwQ9eWsrrv1NaTjr',415,50.25,54,33.666666666666664,32.333333333333336,53.333333333333336,55,19.857142857142858,14.833333333333334,86,78.33333333333333,92.66666666666667,63.666666666666664,16,26.666666666666668,24,26.666666666666668,33.333333333333336,20,0,22.307692307692307,60,70,66.66666666666667,86.66666666666667,66
wrsnToYthf66lBm7Mlmv2QxETLoWkG3u',270,45.625,70.4,71.66666666666667,13,65.33333333333333,23,47.142857142857146,68.5,88,91.33333333333333,100,59.666666666666664,72,56.666666666666664,68,73.33333333333333,40,40,30,58.46153846153846,53.333333333333336,70,56.666666666666664,100,62
wvJ7zekBvl8NIaAa0Al0MxrwpgMjnwNx',0,33.125,13.8,34.666666666666664,75,21.666666666666668,0,6.571428571428571,0,38.333333333333336,45,46.666666666666664,38,0,6.666666666666667,8,20,0,0,0,5.384615384615385,40,76.66666666666667,53.333333333333336,80,54
x14xKxrX4F0TlxyV6uIpa8V9Wsb3Onc4',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
x5pTuz2l06dA2cjD3BFtSRbwr9aDsCle',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
x6lE51iRDT3p1HXILddou1kN8VZRihMS',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xB0BoqyYzZYSJEff1Z1NHsXbK2UjUvil',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xI9FgRNXE64ED8HL1NqUhf8gx00iO1zU',290,26.625,48.6,61.333333333333336,75,73,47.333333333333336,27.142857142857142,43.5,43.666666666666664,89,67.66666666666667,81.33333333333333,8,30,8,20,6.666666666666667,0,0,13.076923076923077,54.666666666666664,76.66666666666667,43.333333333333336,93.33333333333333,60.666666666666664
xIqMEVlRS8ThVzMryHdLtieebivA9nZ9',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xJGeTGg0QdwiCoAXOWvrP310kVAjP8ji',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xM0PM8psEPMIRIzREog8tp0A8UIkHpAZ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xXBmGCfTxDZInYDjSiWTMhytNN9IOQ6y',465,90,93.6,60,100,45,6.666666666666667,0.7142857142857143,3.3333333333333335,55.333333333333336,93.33333333333333,100,61.666666666666664,4,20,20,0,0,0,0,9.23076923076923,78.66666666666667,80,70,80,77.33333333333333
xXjZoZGaH6a6FnoYquxq6MMO5nxD1PdB',493,57.625,86.4,83.66666666666667,94,58.666666666666664,0.6666666666666666,1.4285714285714286,0.3333333333333333,23,54.666666666666664,68,1,0,33.333333333333336,0,0,0,0,0,7.6923076923076925,80,90,56.666666666666664,60,75.33333333333333
xfPzGIJs0zHEWS5VDM7xaS8AY8NCYssz',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xj7Pi4SC55jbyjKDrPPSRlHfJY6A4sso',420,61.25,74,43.333333333333336,100,93.33333333333333,82.33333333333333,17.857142857142858,1.6666666666666667,100,95,91.66666666666667,83.33333333333333,12,6.666666666666667,24,13.333333333333334,0,0,0,10,73.33333333333333,66.66666666666667,66.66666666666667,80,71.33333333333333
xnirre5va0a0ilmA4gJdpl0SQWxdthlq',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xsDvA62p99YQx0iMfGGai3iy7EhkWcoE',241,31.625,53,24.666666666666668,40.333333333333336,46.333333333333336,14.333333333333334,18.428571428571427,16,42.666666666666664,50,58.333333333333336,52.333333333333336,8,20,36,0,33.333333333333336,0,0,16.923076923076923,61.333333333333336,66.66666666666667,70,100,68
xtwxyXInG9SVN8zbtbxc1fcCTApRqvl9',276,24.25,34.4,58,72,19,61.333333333333336,40.142857142857146,6.666666666666667,30.666666666666668,83.33333333333333,31,42.666666666666664,12,6.666666666666667,32,6.666666666666667,40,0,10,16.153846153846153,56,90,20,60,56
xyZayUeAr4Cc3JEoqGmvxr3xQOMBNTZ7',50,85.5,62,88.33333333333333,70,63.666666666666664,16.666666666666668,27.857142857142858,1.6666666666666667,76.66666666666667,100,96.66666666666667,60,16,10,4,6.666666666666667,0,10,0,7.6923076923076925,80,76.66666666666667,66.66666666666667,73.33333333333333,76
y0CikGd4YUQytduRlOAumB7PfwDqbn1e',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
y0NvkJWviQwaIHSmzougM2hpVxN7VEJb',20,48.125,29.2,33.333333333333336,66.66666666666667,40,39.666666666666664,16.428571428571427,3.3333333333333335,53.666666666666664,90.66666666666667,100,74,16,10,16,6.666666666666667,0,0,0,9.23076923076923,40,76.66666666666667,30,73.33333333333333,48.666666666666664
y5XdYIcEPqR5NsioBOOLBvkyZ3r8LN9m',5,13.25,40.4,59.333333333333336,36.666666666666664,67.33333333333333,36.333333333333336,0.5714285714285714,0,66.33333333333333,71.66666666666667,25,6.666666666666667,8,3.3333333333333335,32,0,6.666666666666667,50,0,13.076923076923077,58.666666666666664,46.666666666666664,20,40,46.666666666666664
y6uTaOpnCzcl3N74MZWluNhjkKNTlAk9',1,0,10,0,0,0,0,0,0,0,16.666666666666668,9,0,0,0,0,0,0,0,0,0,0,13.333333333333334,0,0,2.6666666666666665
yEyucog6EDTYOzH7V5xptHtWtqcjYF50',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yGOrFYp3y4cw8M7sVy2PPg6nT6VqBeMT',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yGzO8oqL8qlmx3DVfbKKqoqB47WbrHh6',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yHKQL2kfJosPyo7kVrZE7Il95UMsDT4O',10,38.5,45.2,49,43,76.33333333333333,21,8.857142857142858,0.6666666666666666,26.666666666666668,69,75.33333333333333,63.333333333333336,40,10,12,20,26.666666666666668,0,30,20,52,73.33333333333333,26.666666666666668,86.66666666666667,54.666666666666664
yPXZz2WcNbFPxbafUrRShQup4ZO37knU',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ybLIzO0Qj4Ya6q5ALxCoRSjKSbEixC5J',220,65.625,48,83.33333333333333,85,43.333333333333336,68.33333333333333,52.142857142857146,48.333333333333336,86.66666666666667,100,38.333333333333336,86.66666666666667,28,10,44,13.333333333333334,73.33333333333333,0,0,26.153846153846153,76,90,46.666666666666664,80,73.33333333333333
ydEW4ErK6iKYeFCQ2YhyRTrtJ9XWhbdO',510,99.875,84,87.66666666666667,100,78.33333333333333,0,5.142857142857143,3.3333333333333335,39.333333333333336,52,39.333333333333336,73.33333333333333,4,0,12,20,0,0,0,5.384615384615385,85.33333333333333,96.66666666666667,53.333333333333336,86.66666666666667,81.33333333333333
yda4ijUYds8VojuM08SP4pT6SY4rCqdv',388,46.25,34.2,32,34.666666666666664,28.666666666666668,57,22.857142857142858,32.666666666666664,75.33333333333333,95.66666666666667,94,34.333333333333336,24,0,16,40,40,20,0,18.46153846153846,28,80,53.333333333333336,80,48.666666666666664
ydvKu3PIe9CM21bZnzBwjhYhnJAPdSMD',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yfdKdkYwHnzDtVu6DbE4RfifVPNLkX2p',78,11.375,2.4,35.666666666666664,68.33333333333333,47.333333333333336,8.333333333333334,12.285714285714286,0,0,18.333333333333332,28,13.333333333333334,0,40,16,0,40,0,0,16.923076923076923,18.666666666666668,73.33333333333333,16.666666666666668,66.66666666666667,34
ygJK6Fsq2dXCLnkB6rYDOlAteHjHlvjD',378,38.125,34.4,30.333333333333332,47,29.333333333333332,7.333333333333333,22.285714285714285,5.333333333333333,3.3333333333333335,58,33.333333333333336,20.666666666666668,0,6.666666666666667,28,20,0,0,0,9.23076923076923,57.333333333333336,56.666666666666664,50,80,58
ylqDPNkBZMKxvxIkeiDFnrm41BvJuyqi',349,84,42.4,29,61.333333333333336,40.666666666666664,58,41.42857142857143,27.333333333333332,63,100,95.66666666666667,32.333333333333336,36,10,24,13.333333333333334,40,0,0,20,64,70,63.333333333333336,100,68.66666666666667
ypM9qXLAHWOTGE1xb2v1N0utQC5tqi0q',157,27.25,9.2,26.333333333333332,52.666666666666664,0.6666666666666666,12.666666666666666,10,6.333333333333333,16.666666666666668,61,50,0,8,6.666666666666667,0,6.666666666666667,33.333333333333336,0,0,7.6923076923076925,6.666666666666667,76.66666666666667,40,40,30.666666666666668
yr3TOHuEdbS0T7NCRXN6CNVzHta1Kfak',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z90qiB9OG1o6lXJtJXCo8tu8RU7d1Yzr',411,58.375,59.8,42.333333333333336,76,83.33333333333333,0.3333333333333333,14.142857142857142,8.333333333333334,75.66666666666667,63.333333333333336,58.333333333333336,76.33333333333333,16,13.333333333333334,20,33.333333333333336,6.666666666666667,30,10,17.692307692307693,70.66666666666667,70,26.666666666666668,100,64.66666666666667
zF4i8iEnLDWBZkWpxN4gJcHWMGYvgDSp',333,31.25,59.6,43,39,33.333333333333336,12,19.142857142857142,12.166666666666666,11.666666666666666,57.333333333333336,13.666666666666666,37.333333333333336,20,33.333333333333336,12,53.333333333333336,6.666666666666667,0,0,20.76923076923077,54.666666666666664,60,20,46.666666666666664,48
zJkN3voWNBAYpO89icy9HAkKvuonItaS',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zKGQqtfXPYTzCTYEoy9MnWpCfk71pHYO',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zKJLsIkMdcqC02yFhMT2dqQR5zJai8Ta',475,100,100,100,100,64,62.333333333333336,38.285714285714285,10.5,45,44.333333333333336,60.333333333333336,68.66666666666667,8,33.333333333333336,36,0,20,40,20,23.076923076923077,100,96.66666666666667,100,93.33333333333333,98.66666666666667
zNtBquzAjkagnFfufpoTLTbksEvGP8I4',296,50.75,73.8,56.666666666666664,96.66666666666667,73.33333333333333,40,14.285714285714286,0,85,99.66666666666667,99.33333333333333,70,0,0,0,0,0,0,0,0,76,83.33333333333333,60,100,76.66666666666667
zS2VByw3hqpTbslZfdZs2AXgMDrYwXJy',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zY0zj8rOKS7BjsEK2uyYKme7FMlD2B25',53,7.75,2.6,0,18,6,0.3333333333333333,1.2857142857142858,5,36.333333333333336,84.33333333333333,1.6666666666666667,1.3333333333333333,32,0,0,0,40,0,20,12.307692307692308,26.666666666666668,30,26.666666666666668,66.66666666666667,31.333333333333332
zYjcKVsxATSbfg1qlfsunqItNckMWFsD',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zzUHwCpiSx7jBwiYigOVMBtVwyvgHe6n',373,83.875,98.2,62.666666666666664,73.33333333333333,73,53.666666666666664,31,77.16666666666667,90,87,100,44,60,46.666666666666664,44,86.66666666666667,40,0,10,46.15384615384615,85.33333333333333,66.66666666666667,90,86.66666666666667,82.66666666666667
